apps/dataent/dataent/templates/emails/new_user.html +2,A new account has been created for you at {0},En ny konto er oprettet til dig på {0}
apps/dataent/dataent/templates/includes/login/login.js +193,Instructions Emailed,Instruktioner sendt
apps/dataent/dataent/public/js/dataent/views/communication.js +518,Enter Email Recipient(s),Indtast e-mail Modtager (e)
DocType: Print Format,Verdana,Verdana
DocType: Email Flag Queue,Email Flag Queue,Email Flag kø
apps/dataent/dataent/config/setup.py +205,Stylesheets for Print Formats,Formatark til udskrivningsformater
apps/dataent/dataent/utils/bot.py +83,Can't identify open {0}. Try something else.,Kan ikke identificere åben {0}. Prøv noget andet.
DocType: Auto Repeat,Reference Party,Referenceparti
apps/dataent/dataent/website/doctype/web_form/templates/web_form.html +188,Your information has been submitted,Dine oplysninger er blevet godkendt
apps/dataent/dataent/core/doctype/user/user.py +304,User {0} cannot be deleted,Bruger {0} kan ikke slettes
DocType: System Settings,Currency Precision,Valutapræcision
apps/dataent/dataent/public/js/dataent/request.js +143,Another transaction is blocking this one. Please try again in a few seconds.,En anden transaktion blokerer denne. Prøv igen om et par sekunder.
DocType: DocType,App,App
DocType: Chat Message Attachment,Attachment,Attachment
DocType: Auto Repeat,Yearly,Årlig
DocType: Communication,Message ID,Message-ID
DocType: Property Setter,Field Name,Feltnavn
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.py +20,Google GSuite is not configured.,Google GSuite er ikke konfigureret.
apps/dataent/dataent/public/js/dataent/misc/utils.js +162,or,eller
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +139,module name...,modul navn ...
apps/dataent/dataent/templates/pages/integrations/payment-success.html +13,Continue,Fortsætte
DocType: Custom Field,Fieldname,Feltnavn
DocType: Workflow State,certificate,certifikat
DocType: User,Tile,Tile
apps/dataent/dataent/templates/includes/login/login.js +118,Verifying...,Bekræfter ...
apps/dataent/dataent/core/doctype/data_import/exporter.py +64,First data column must be blank.,Første data kolonne skal være tom.
apps/dataent/dataent/core/doctype/version/version.js +5,Show all Versions,Vis alle versioner
DocType: Workflow State,Print,Udskriv
DocType: User,Restrict IP,Begræns IP
apps/dataent/dataent/public/js/dataent/form/layout.js +108,Dashboard,instrumentbræt
apps/dataent/dataent/email/smtp.py +234,Unable to send emails at this time,Kan ikke sende e-mails på dette tidspunkt
apps/dataent/dataent/public/js/dataent/ui/toolbar/navbar.html +94,Search or type a command,Søg eller indtast en kommando
DocType: Activity Log,Timeline Name,Tidslinje navn
DocType: Email Account,e.g. smtp.gmail.com,fx smtp.gmail.com
apps/dataent/dataent/core/page/permission_manager/permission_manager.js +364,Add A New Rule,Tilføj en ny regel
DocType: Contact,Sales Master Manager,Salg Master manager
DocType: User Permission,For Value,For værdi
DocType: GCalendar Account,Google Calendar ID,Google Kalender-id
apps/dataent/dataent/www/complete_signup.html +13,One Last Step,One Last Step
apps/dataent/dataent/config/setup.py +105,Import Data,Importer data
apps/dataent/dataent/custom/doctype/custom_field/custom_field.js +60,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Navn på Dokumenttype (DocType), tilknyt til. f.eks Customer"
DocType: Role Profile,Roles Assigned,Roller Tildelt
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +143,Search Help,Søg Hjælp
DocType: Top Bar Item,Parent Label,Parent Label
apps/dataent/dataent/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Din forespørgsel er modtaget. Vi vil svare tilbage inden længe. Hvis du har yderligere oplysninger, bedes du besvare denne mail."
DocType: GCalendar Account,Allow GCalendar Access,Tillad GCalendar Access
apps/dataent/dataent/core/doctype/data_import/importer.py +224,{0} is a mandatory field,{0} er et obligatorisk felt
apps/dataent/dataent/templates/includes/login/login.js +251,Login token required,Login token kræves
DocType: Event,Repeat Till,Gentag til
apps/dataent/dataent/public/js/dataent/ui/toolbar/search_utils.js +111,New,Ny
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.py +82,Please set script URL on Gsuite Settings,Indstil script-URL på Gsuite-indstillinger
DocType: Google Maps Settings,Google Maps Settings,Indstillinger for Google Maps
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_board.html +11,Loading...,Indlæser ...
DocType: DocField,Password,Adgangskode
apps/dataent/dataent/utils/response.py +185,Your system is being updated. Please refresh again after a few moments,Dit system er ved at blive opdateret. Opdatér igen efter nogle få øjeblikke
DocType: Blogger,Will be used in url (usually first name).,Vil blive anvendt i URL (normalt fornavn).
DocType: Auto Email Report,Day of Week,Ugedag
DocType: Note,Expire Notification On,Udløber Meddelelse Til
apps/dataent/dataent/public/js/dataent/ui/comment.js +47,Ctrl+Enter to add comment,Ctrl + Enter for at tilføje kommentar
apps/dataent/dataent/public/js/dataent/socketio_client.js +282,File Upload in Progress. Please try again in a few moments.,Filoverførsel i gang. Prøv igen om et øjeblik.
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_layout.html +8,Edit Heading,Rediger overskrift
DocType: File,File URL,Fil URL
DocType: Version,Table HTML,tabel HTML
apps/dataent/dataent/email/doctype/email_group/email_group.js +28,Add Subscribers,Tilføj Abonnenter
apps/dataent/dataent/desk/doctype/event/event.py +61,Upcoming Events for Today,Kommende begivenheder i dag
DocType: Notification Recipient,Email By Document Field,E-mail ved dokumentfelt
DocType: Domain Settings,Domain Settings,Domæneindstillinger
apps/dataent/dataent/core/page/usage_info/usage_info.html +63,Files Size:,Filstørrelse:
apps/dataent/dataent/core/page/usage_info/usage_info.js +20,Upgrade,Upgrade
apps/dataent/dataent/email/receive.py +64,Cannot connect: {0},Kan ikke forbinde: {0}
apps/dataent/dataent/utils/password_strength.py +184,A word by itself is easy to guess.,Et ord i sig selv er let at gætte.
apps/dataent/dataent/templates/includes/search_template.html +27,Search...,Søg...
apps/dataent/dataent/utils/nestedset.py +221,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Sammenlægning er kun mulig mellem Group-til-koncernen eller Leaf Node-til-Leaf Node
apps/dataent/dataent/integrations/doctype/gsuite_templates/gsuite_templates.py +30,Added {0},Tilføjet {0}
apps/dataent/dataent/templates/includes/search_template.html +45,No matching records. Search something new,Ingen tilsvarende data. Søg noget nyt
DocType: Chat Profile,Away,Væk
DocType: Currency,Fraction Units,Fraktion Enheder
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +468,{0} from {1} to {2},{0} fra {1} til {2}
apps/dataent/dataent/public/js/dataent/ui/toolbar/user_progress_dialog.js +116,Mark as Done,Marker som udført
DocType: Chat Message,Type,Type
DocType: Activity Log,Subject,Emne
apps/dataent/dataent/templates/pages/integrations/gcalendar-success.html +13,Back to Desk,Tilbage til skrivebordet
DocType: Web Form,Amount Based On Field,Beløb baseret på Field
apps/dataent/dataent/core/doctype/docshare/docshare.py +34,User is mandatory for Share,Bruger er obligatorisk for Share
DocType: DocField,Hidden,Skjult
DocType: Web Form,Allow Incomplete Forms,Tillad Ufuldstændige formularer
apps/dataent/dataent/utils/print_format.py +126,PDF generation failed,PDF generation mislykkedes
apps/dataent/dataent/model/base_document.py +447,{0} must be set first,{0} skal indstilles først
apps/dataent/dataent/utils/password_strength.py +38,"Use a few words, avoid common phrases.","Brug et par ord, undgå almindelige sætninger."
DocType: Workflow State,plane,fly
apps/dataent/dataent/core/doctype/data_import/exporter.py +66,"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","Hvis du uploader nye rekorder, &quot;Navngivning Series&quot; bliver obligatorisk, hvis den findes."
apps/dataent/dataent/email/doctype/notification/notification.js +97,Get Alerts for Today,Få Advarsler for dag
apps/dataent/dataent/core/doctype/doctype/doctype.py +336,DocType can only be renamed by Administrator,DocType kan kun blive omdøbt af Administrator
DocType: Chat Message,Chat Message,Chat besked
apps/dataent/dataent/utils/oauth.py +146,Email not verified with {0},E-mail ikke verificeret med {0}
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +479,changed value of {0},ændrede værdi af {0}
DocType: User,"If the user has any role checked,then the user becomes a ""System User"". ""System User"" has access to the desktop","Hvis brugeren har nogen rolle kontrolleret, bliver brugeren en &quot;systembruger&quot;. &quot;Systembruger&quot; har adgang til skrivebordet"
DocType: Report,JSON,JSON
apps/dataent/dataent/core/doctype/user/user.py +796,Please check your email for verification,Tjek din e-mail til verifikation
apps/dataent/dataent/core/doctype/doctype/doctype.py +599,Fold can not be at the end of the form,Fold kan ikke være i slutningen af formularen
DocType: Communication,Bounced,Afviste
DocType: Deleted Document,Deleted Name,slettet Navn
apps/dataent/dataent/config/setup.py +14,System and Website Users,System- og hjemmesidebrugere
DocType: Workflow Document State,Doc Status,Doc status
DocType: Data Migration Run,Pull Update,Træk opdatering
DocType: Auto Email Report,No of Rows (Max 500),Antal rækker (Max 500)
DocType: Language,Language Code,Sprogkode
DocType: Dropbox Settings,Note: By default emails for failed backups are sent.,Bemærk: Som standard sendes e-mails for mislykkede sikkerhedskopier.
apps/dataent/dataent/public/js/dataent/ui/toolbar/toolbar.js +281,"Your download is being built, this may take a few moments...","Din download bliver bygget, kan det tage et øjeblik ..."
apps/dataent/dataent/public/js/dataent/ui/filters/filter_list.js +144,Add Filter,Tilføj filter
apps/dataent/dataent/core/doctype/sms_settings/sms_settings.py +86,SMS sent to following numbers: {0},SMS sendt til følgende numre: {0}
apps/dataent/dataent/public/js/dataent/ui/comment.js +237,Your rating: ,Din bedømmelse:
apps/dataent/dataent/utils/data.py +656,{0} and {1},{0} og {1}
apps/dataent/dataent/public/js/dataent/chat.js +2149,Start a conversation.,Start en samtale.
DocType: Print Settings,"Always add ""Draft"" Heading for printing draft documents","Tilføj altid ""Udkast"" som overskrift til udskrivning af kladder"
DocType: Data Migration Run,Current Mapping Start,Nuværende Kortlægning Start
apps/dataent/dataent/core/doctype/communication/communication.js +240,Email has been marked as spam,E-mail er blevet markeret som spam
DocType: About Us Settings,Website Manager,Webmaster
apps/dataent/dataent/public/js/dataent/socketio_client.js +358,File Upload Disconnected. Please try again.,Filoverførsel frakoblet. Prøv igen.
apps/dataent/dataent/public/js/dataent/views/translation_manager.js +48,Translations,Oversættelser
apps/dataent/dataent/public/js/dataent/list/bulk_operations.js +23,You selected Draft or Cancelled documents,Du har valgt Udkast eller Annullerede dokumenter
apps/dataent/dataent/workflow/doctype/workflow_action/workflow_action.py +122,Document {0} has been set to state {1} by {2},Dokumentet {0} er sat til at angive {1} ved {2}
apps/dataent/dataent/model/document.py +1220,Document Queued,dokument kø
DocType: GSuite Templates,Destination ID,Destinations-id
DocType: Desktop Icon,List,Liste
DocType: Activity Log,Link Name,Link Navn
apps/dataent/dataent/core/doctype/doctype/doctype.py +523,Field {0} in row {1} cannot be hidden and mandatory without default,Field {0} i række {1} kan ikke skjules og obligatoriske uden standard
DocType: System Settings,mm/dd/yyyy,dd/mm/åååå
apps/dataent/dataent/core/doctype/user/user.py +933,Invalid Password: ,Forkert adgangskode:
DocType: Print Settings,Send document web view link in email,Send dokument web view link i e-mail
apps/dataent/dataent/www/feedback.html +114,Your Feedback for document {0} is saved successfully,Din feedback til dokument {0} er gemt
apps/dataent/dataent/public/js/dataent/ui/slides.js +321,Previous,Forrige
apps/dataent/dataent/email/doctype/email_account/email_account.py +565,Re:,Sv:
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +533,{0} rows for {1},{0} rækker for {1}
DocType: Currency,"Sub-currency. For e.g. ""Cent""",Sub-valuta. For eksempel &quot;Cent&quot;
apps/dataent/dataent/data_migration/doctype/data_migration_connector/data_migration_connector.js +15,Connection Name,Forbindelsesnavn
apps/dataent/dataent/public/js/dataent/form/footer/attachments.js +215,Select uploaded file,Vælg uploadet fil
DocType: Letter Head,Check this to make this the default letter head in all prints,Afkryds dette for at gøre dette til den standard brev hovedet i alle udskrifter
DocType: Print Format,Server,Server
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_view.js +193,New Kanban Board,Ny kanbantavle
DocType: Desktop Icon,Link,Link
apps/dataent/dataent/utils/file_manager.py +122,No file attached,Ingen fil vedhæftet
DocType: Version,Version,Version
DocType: S3 Backup Settings,Endpoint URL,Endpoint URL
apps/dataent/dataent/public/js/dataent/list/list_sidebar.html +56,Charts,Diagrammer
DocType: User,Fill Screen,Udfyld skærm
apps/dataent/dataent/chat/doctype/chat_profile/chat_profile.py +87,Chat Profile for User {user} exists.,Chat profil for bruger {user} eksisterer.
